"region","species","yearqua","cpue_year","num_subarea_all_length","mean_prop_subarea","mean_num_subarea"
"North Sea","Pollachius virens",1997.1,475.721,36,0.438888888888889,15.8
"North Sea","Pollachius virens",1998.1,687.105,43,0.465116279069767,20
"North Sea","Pollachius virens",1999.1,528.268,36,0.505555555555556,18.2
"North Sea","Pollachius virens",2000.1,471.737,36,0.466666666666667,16.8
"North Sea","Pollachius virens",2001.1,534.471,38,0.447368421052632,17
"North Sea","Pollachius virens",2002.1,2438.203,45,0.528888888888889,23.8
"North Sea","Pollachius virens",2003.1,3571.421,46,0.456521739130435,21
"North Sea","Pollachius virens",2004.1,2587.522,38,0.521052631578947,19.8
"North Sea","Pollachius virens",2005.1,1498.008,32,0.50625,16.2
"North Sea","Pollachius virens",2006.1,1061.341,29,0.482758620689655,14
"North Sea","Pollachius virens",2007.1,1102.675,42,0.480952380952381,20.2
"North Sea","Pollachius virens",2008.1,1672.114,41,0.482926829268293,19.8
"North Sea","Pollachius virens",2009.1,412.396,29,0.482758620689655,14
"North Sea","Pollachius virens",2010.1,498.291,37,0.427027027027027,15.8
"North Sea","Pollachius virens",2011.1,1721.167,39,0.430769230769231,16.8
"North Sea","Pollachius virens",2012.1,1080.954,31,0.516129032258065,16
"North Sea","Pollachius virens",2013.1,4223.959,55,0.545454545454545,30
"North Sea","Pollachius virens",2014.1,1447.47,43,0.493023255813954,21.2
"North Sea","Pollachius virens",2015.1,973.343,42,0.428571428571429,18
"North Sea","Pollachius virens",2016.1,1604.155,60,0.503333333333333,30.2
"North Sea","Pollachius virens",2017.1,1695.285,67,0.57910447761194,38.8
"North Sea","Pollachius virens",2018.1,3393.425,54,0.537037037037037,29
"North Sea","Pollachius virens",2019.1,153.565,37,0.345945945945946,12.8
"North Sea","Scomber scombrus",1982.1,21.348,9,0.311111111111111,2.8
"North Sea","Scomber scombrus",1983.1,825.666,43,0.548837209302326,23.6
"North Sea","Scomber scombrus",1984.1,142.367,35,0.308571428571429,10.8
"North Sea","Scomber scombrus",1985.1,72.291,36,0.416666666666667,15
"North Sea","Scomber scombrus",1986.1,231.868,47,0.340425531914894,16
"North Sea","Scomber scombrus",1987.1,6775.997,44,0.409090909090909,18
"North Sea","Scomber scombrus",1988.1,155.167,35,0.28,9.8
"North Sea","Scomber scombrus",1989.1,242.908,35,0.342857142857143,12
"North Sea","Scomber scombrus",1990.1,2664.769,60,0.55,33
"North Sea","Scomber scombrus",1991.1,559.891,36,0.383333333333333,13.8
"North Sea","Scomber scombrus",1992.1,1568.271,35,0.394285714285714,13.8
"North Sea","Scomber scombrus",1993.1,284.779,27,0.385185185185185,10.4
"North Sea","Scomber scombrus",1994.1,174.377,30,0.346666666666667,10.4
"North Sea","Scomber scombrus",1995.1,280.008,33,0.448484848484848,14.8
"North Sea","Scomber scombrus",1996.1,918.908,43,0.46046511627907,19.8
"North Sea","Scomber scombrus",1997.1,54180.096,52,0.411538461538462,21.4
"North Sea","Scomber scombrus",1998.1,2745.835,67,0.453731343283582,30.4
"North Sea","Scomber scombrus",1999.1,9347.738,37,0.486486486486487,18
"North Sea","Scomber scombrus",2000.1,25313.352,39,0.502564102564103,19.6
"North Sea","Scomber scombrus",2001.1,7708.061,54,0.544444444444445,29.4
"North Sea","Scomber scombrus",2002.1,4053.308,78,0.487179487179487,38
"North Sea","Scomber scombrus",2003.1,3306.711,55,0.509090909090909,28
"North Sea","Scomber scombrus",2004.1,3562.486,45,0.488888888888889,22
"North Sea","Scomber scombrus",2005.1,105866.239,60,0.44,26.4
"North Sea","Scomber scombrus",2006.1,32579.227,55,0.614545454545455,33.8
"North Sea","Scomber scombrus",2007.1,14464.669,53,0.59622641509434,31.6
"North Sea","Scomber scombrus",2008.1,14942.998,55,0.636363636363636,35
"North Sea","Scomber scombrus",2009.1,151.467,33,0.424242424242424,14
"North Sea","Scomber scombrus",2010.1,3619.223,50,0.532,26.6
"North Sea","Scomber scombrus",2011.1,5563.205,71,0.464788732394366,33
"North Sea","Scomber scombrus",2012.1,9289.106,86,0.537209302325581,46.2
"North Sea","Scomber scombrus",2013.1,1101.533,79,0.422784810126582,33.4
"North Sea","Scomber scombrus",2014.1,2095.779,41,0.429268292682927,17.6
"North Sea","Scomber scombrus",2015.1,6175.399,61,0.4,24.4
"North Sea","Scomber scombrus",2016.1,2335.219,71,0.405633802816901,28.8
"North Sea","Scomber scombrus",2017.1,42639.701,99,0.402020202020202,39.8
"North Sea","Scomber scombrus",2018.1,34565.319,103,0.568932038834951,58.6
"North Sea","Scomber scombrus",2019.1,8301.671,83,0.472289156626506,39.2
"North Sea","Solea solea",1982.1,11.001,10,0.24,2.4
"North Sea","Solea solea",1983.1,22.583,16,0.3,4.8
"North Sea","Solea solea",1984.1,47.119,23,0.28695652173913,6.6
"North Sea","Solea solea",1985.1,31.492,23,0.260869565217391,6
"North Sea","Solea solea",1986.1,29.876,20,0.25,5
"North Sea","Solea solea",1987.1,44.196,30,0.246666666666667,7.4
"North Sea","Solea solea",1988.1,94.667,18,0.255555555555556,4.6
"North Sea","Solea solea",1989.1,63.861,31,0.309677419354839,9.6
"North Sea","Solea solea",1990.1,96.834,38,0.363157894736842,13.8
"North Sea","Solea solea",1991.1,216.388,45,0.382222222222222,17.2
"North Sea","Solea solea",1992.1,122.035,38,0.373684210526316,14.2
"North Sea","Solea solea",1993.1,200.457,41,0.404878048780488,16.6
"North Sea","Solea solea",1994.1,60.532,26,0.338461538461538,8.8
"North Sea","Solea solea",1995.1,132.3,32,0.4,12.8
"North Sea","Solea solea",1996.1,49.169,25,0.352,8.8
"North Sea","Solea solea",1997.1,128.42,34,0.370588235294118,12.6
"North Sea","Solea solea",1998.1,70.47,28,0.4,11.2
"North Sea","Solea solea",1999.1,98.637,28,0.4,11.2
"North Sea","Solea solea",2000.1,88.737,33,0.363636363636364,12
"North Sea","Solea solea",2001.1,92.606,22,0.290909090909091,6.4
"North Sea","Solea solea",2002.1,127.12,35,0.4,14
"North Sea","Solea solea",2003.1,65.389,28,0.371428571428571,10.4
"North Sea","Solea solea",2004.1,94.534,29,0.372413793103448,10.8
"North Sea","Solea solea",2005.1,69.435,28,0.385714285714286,10.8
"North Sea","Solea solea",2006.1,83.402,28,0.385714285714286,10.8
"North Sea","Solea solea",2007.1,135.738,38,0.405263157894737,15.4
"North Sea","Solea solea",2008.1,495.762,38,0.363157894736842,13.8
"North Sea","Solea solea",2009.1,64.054,28,0.4,11.2
"North Sea","Solea solea",2010.1,224.236,24,0.325,7.8
"North Sea","Solea solea",2011.1,67.082,25,0.288,7.2
"North Sea","Solea solea",2012.1,149.5,27,0.459259259259259,12.4
"North Sea","Solea solea",2013.1,61.173,28,0.292857142857143,8.2
"North Sea","Solea solea",2014.1,122.326,32,0.38125,12.2
"North Sea","Solea solea",2015.1,126.872,37,0.421621621621622,15.6
"North Sea","Solea solea",2016.1,80.018,32,0.34375,11
"North Sea","Solea solea",2017.1,112.703,24,0.358333333333333,8.6
"North Sea","Solea solea",2018.1,66.638,26,0.361538461538462,9.4
"North Sea","Solea solea",2019.1,289.101,32,0.375,12
"North Sea","Sprattus sprattus",1982.1,84005.545,109,0.732110091743119,79.8
"North Sea","Sprattus sprattus",1983.1,75068.224,102,0.845098039215686,86.2
"North Sea","Sprattus sprattus",1984.1,98601.216,112,0.785714285714286,88
"North Sea","Sprattus sprattus",1985.1,84512.29,109,0.722935779816514,78.8
"North Sea","Sprattus sprattus",1986.1,53811.824,91,0.731868131868132,66.6
"North Sea","Sprattus sprattus",1987.1,250045.103,96,0.727083333333333,69.8
"North Sea","Sprattus sprattus",1988.1,146467.366,102,0.641176470588235,65.4
"North Sea","Sprattus sprattus",1989.1,410437.369,92,0.743478260869565,68.4
"North Sea","Sprattus sprattus",1990.1,75182.663,96,0.741666666666667,71.2
"North Sea","Sprattus sprattus",1991.1,86735.816,98,0.826530612244898,81
"North Sea","Sprattus sprattus",1992.1,175241.781,106,0.792452830188679,84
"North Sea","Sprattus sprattus",1993.1,195303.124,114,0.773684210526316,88.2
"North Sea","Sprattus sprattus",1994.1,290225.524,130,0.766153846153846,99.6
"North Sea","Sprattus sprattus",1995.1,207889.232,141,0.798581560283688,112.6
"North Sea","Sprattus sprattus",1996.1,104551.883,120,0.74,88.8
"North Sea","Sprattus sprattus",1997.1,115341.251,108,0.735185185185185,79.4
"North Sea","Sprattus sprattus",1998.1,267246.312,123,0.704065040650407,86.6
"North Sea","Sprattus sprattus",1999.1,307567.169,108,0.809259259259259,87.4
"North Sea","Sprattus sprattus",2000.1,180480.204,113,0.750442477876106,84.8
"North Sea","Sprattus sprattus",2001.1,243443.448,127,0.768503937007874,97.6
"North Sea","Sprattus sprattus",2002.1,142410.702,111,0.72972972972973,81
"North Sea","Sprattus sprattus",2003.1,185573.051,98,0.802040816326531,78.6
"North Sea","Sprattus sprattus",2004.1,184379.194,99,0.753535353535354,74.6
"North Sea","Sprattus sprattus",2005.1,302442.6,110,0.783636363636364,86.2
"North Sea","Sprattus sprattus",2006.1,292895.357,92,0.767391304347826,70.6
"North Sea","Sprattus sprattus",2007.1,219391.56,93,0.787096774193548,73.2
"North Sea","Sprattus sprattus",2008.1,153161.101,90,0.733333333333333,66
"North Sea","Sprattus sprattus",2009.1,330012.674,97,0.752577319587629,73
"North Sea","Sprattus sprattus",2010.1,287688.174,112,0.723214285714286,81
"North Sea","Sprattus sprattus",2011.1,197264.58,113,0.702654867256637,79.4
"North Sea","Sprattus sprattus",2012.1,385965.92,121,0.743801652892562,90
"North Sea","Sprattus sprattus",2013.1,214821.773,108,0.761111111111111,82.2
"North Sea","Sprattus sprattus",2014.1,693622.505,110,0.745454545454545,82
"North Sea","Sprattus sprattus",2015.1,537143.541,120,0.796666666666667,95.6
"North Sea","Sprattus sprattus",2016.1,308182.011,128,0.7828125,100.2
"North Sea","Sprattus sprattus",2017.1,474439.337,113,0.808849557522124,91.4
"North Sea","Sprattus sprattus",2018.1,383746.785,115,0.79304347826087,91.2
"North Sea","Sprattus sprattus",2019.1,473868.523,113,0.748672566371681,84.6
"North Sea","Trisopterus esmarkii",1982.1,250247.75,95,0.59578947368421,56.6
"North Sea","Trisopterus esmarkii",1983.1,154576.169,116,0.737931034482759,85.6
"North Sea","Trisopterus esmarkii",1984.1,278240.802,111,0.708108108108108,78.6
"North Sea","Trisopterus esmarkii",1985.1,183439.587,100,0.712,71.2
"North Sea","Trisopterus esmarkii",1986.1,117575.1,105,0.733333333333333,77
"North Sea","Trisopterus esmarkii",1987.1,185664.637,108,0.709259259259259,76.6
"North Sea","Trisopterus esmarkii",1988.1,41078.435,80,0.7,56
"North Sea","Trisopterus esmarkii",1989.1,112743.966,105,0.702857142857143,73.8
"North Sea","Trisopterus esmarkii",1990.1,95060.835,110,0.74,81.4
"North Sea","Trisopterus esmarkii",1991.1,162657.315,122,0.780327868852459,95.2
"North Sea","Trisopterus esmarkii",1992.1,275504.069,108,0.794444444444444,85.8
"North Sea","Trisopterus esmarkii",1993.1,274333.994,119,0.736134453781513,87.6
"North Sea","Trisopterus esmarkii",1994.1,105629.713,108,0.744444444444444,80.4
"North Sea","Trisopterus esmarkii",1995.1,304651.219,111,0.756756756756757,84
"North Sea","Trisopterus esmarkii",1996.1,222707.484,107,0.790654205607477,84.6
"North Sea","Trisopterus esmarkii",1997.1,561847.133,112,0.694642857142857,77.8
"North Sea","Trisopterus esmarkii",1998.1,320929.866,106,0.784905660377359,83.2
"North Sea","Trisopterus esmarkii",1999.1,232824.732,105,0.702857142857143,73.8
"North Sea","Trisopterus esmarkii",2000.1,468223.776,116,0.727586206896552,84.4
"North Sea","Trisopterus esmarkii",2001.1,237471.771,114,0.766666666666667,87.4
"North Sea","Trisopterus esmarkii",2002.1,181259.383,99,0.765656565656566,75.8
"North Sea","Trisopterus esmarkii",2003.1,107479.121,105,0.716190476190476,75.2
"North Sea","Trisopterus esmarkii",2004.1,65543.383,90,0.735555555555556,66.2
"North Sea","Trisopterus esmarkii",2005.1,45325.508,93,0.690322580645161,64.2
"North Sea","Trisopterus esmarkii",2006.1,174866.005,100,0.622,62.2
"North Sea","Trisopterus esmarkii",2007.1,100866.241,100,0.71,71
"North Sea","Trisopterus esmarkii",2008.1,158180.226,110,0.714545454545455,78.6
"North Sea","Trisopterus esmarkii",2009.1,306843.853,96,0.714583333333333,68.6
"North Sea","Trisopterus esmarkii",2010.1,362326.338,99,0.775757575757576,76.8
"North Sea","Trisopterus esmarkii",2011.1,161885.07,84,0.726190476190476,61
"North Sea","Trisopterus esmarkii",2012.1,67873.56,81,0.71358024691358,57.8
"North Sea","Trisopterus esmarkii",2013.1,277776.3,113,0.686725663716814,77.6
"North Sea","Trisopterus esmarkii",2014.1,283674.333,100,0.79,79
"North Sea","Trisopterus esmarkii",2015.1,401083.497,120,0.711666666666667,85.4
"North Sea","Trisopterus esmarkii",2016.1,213247.811,108,0.803703703703704,86.8
"North Sea","Trisopterus esmarkii",2017.1,334927.354,118,0.793220338983051,93.6
"North Sea","Trisopterus esmarkii",2018.1,132320.164,107,0.738317757009346,79
"North Sea","Trisopterus esmarkii",2019.1,261398.114,103,0.749514563106796,77.2
"North Sea","Trisopterus luscus",1982.1,765.487,14,0.4,5.6
"North Sea","Trisopterus luscus",1983.1,303.335,24,0.441666666666667,10.6
"North Sea","Trisopterus luscus",1984.1,632.216,25,0.496,12.4
"North Sea","Trisopterus luscus",1985.1,455.091,26,0.476923076923077,12.4
"North Sea","Trisopterus luscus",1986.1,88.996,18,0.388888888888889,7
"North Sea","Trisopterus luscus",1987.1,356.824,19,0.389473684210526,7.4
"North Sea","Trisopterus luscus",1988.1,244.167,16,0.3875,6.2
"North Sea","Trisopterus luscus",1989.1,103.333,12,0.4,4.8
"North Sea","Trisopterus luscus",1990.1,352.335,27,0.414814814814815,11.2
"North Sea","Trisopterus luscus",1991.1,928.455,37,0.47027027027027,17.4
"North Sea","Trisopterus luscus",1992.1,190.835,23,0.365217391304348,8.4
"North Sea","Trisopterus luscus",1993.1,67.155,26,0.330769230769231,8.6
"North Sea","Trisopterus luscus",1994.1,134,22,0.372727272727273,8.2
"North Sea","Trisopterus luscus",1995.1,217.5,21,0.39047619047619,8.2
"North Sea","Trisopterus luscus",1996.1,313,14,0.4,5.6
"North Sea","Trisopterus luscus",1997.1,54.633,8,0.475,3.8
"North Sea","Trisopterus luscus",1998.1,31.667,9,0.422222222222222,3.8
"North Sea","Trisopterus luscus",1999.1,210.834,6,0.466666666666667,2.8
"North Sea","Trisopterus luscus",2000.1,186.321,16,0.3875,6.2
"North Sea","Trisopterus luscus",2001.1,80.468,15,0.32,4.8
"North Sea","Trisopterus luscus",2002.1,213.502,13,0.538461538461538,7
"North Sea","Trisopterus luscus",2003.1,35.145,16,0.3375,5.4
"North Sea","Trisopterus luscus",2004.1,63.167,15,0.293333333333333,4.4
"North Sea","Trisopterus luscus",2005.1,360.17,20,0.36,7.2
"North Sea","Trisopterus luscus",2006.1,41.302,14,0.342857142857143,4.8
"North Sea","Trisopterus luscus",2007.1,270.334,13,0.507692307692308,6.6
"North Sea","Trisopterus luscus",2008.1,440.048,19,0.442105263157895,8.4
"North Sea","Trisopterus luscus",2009.1,290.71,23,0.469565217391304,10.8
"North Sea","Trisopterus luscus",2010.1,158.972,14,0.457142857142857,6.4
"North Sea","Trisopterus luscus",2011.1,334.561,15,0.52,7.8
"North Sea","Trisopterus luscus",2012.1,1845.3,20,0.5,10
"North Sea","Trisopterus luscus",2013.1,510.302,19,0.431578947368421,8.2
"North Sea","Trisopterus luscus",2014.1,145.151,12,0.566666666666667,6.8
"North Sea","Trisopterus luscus",2015.1,620.385,19,0.484210526315789,9.2
"North Sea","Trisopterus luscus",2016.1,271.8,13,0.538461538461539,7
"North Sea","Trisopterus luscus",2017.1,80.834,15,0.493333333333333,7.4
"North Sea","Trisopterus luscus",2018.1,306.169,14,0.614285714285714,8.6
"North Sea","Trisopterus luscus",2019.1,251.444,14,0.614285714285714,8.6
"North Sea","Trisopterus minutus",1982.1,3091.484,58,0.489655172413793,28.4
"North Sea","Trisopterus minutus",1983.1,2145.734,99,0.424242424242424,42
"North Sea","Trisopterus minutus",1984.1,2270.876,92,0.476086956521739,43.8
"North Sea","Trisopterus minutus",1985.1,1206.788,82,0.482926829268293,39.6
"North Sea","Trisopterus minutus",1986.1,944.692,87,0.448275862068966,39
"North Sea","Trisopterus minutus",1987.1,3335.091,94,0.48936170212766,46
"North Sea","Trisopterus minutus",1988.1,1174.854,74,0.416216216216216,30.8
"North Sea","Trisopterus minutus",1989.1,1965.979,88,0.461363636363636,40.6
"North Sea","Trisopterus minutus",1990.1,3438.17,88,0.538636363636364,47.4
"North Sea","Trisopterus minutus",1991.1,3915.124,116,0.532758620689655,61.8
"North Sea","Trisopterus minutus",1992.1,2292.056,97,0.472164948453608,45.8
"North Sea","Trisopterus minutus",1993.1,3436.262,96,0.479166666666667,46
"North Sea","Trisopterus minutus",1994.1,834.034,86,0.425581395348837,36.6
"North Sea","Trisopterus minutus",1995.1,1112.902,82,0.419512195121951,34.4
"North Sea","Trisopterus minutus",1996.1,1809.502,71,0.436619718309859,31
"North Sea","Trisopterus minutus",1997.1,528.4,56,0.360714285714286,20.2
"North Sea","Trisopterus minutus",1998.1,1371.038,61,0.452459016393443,27.6
"North Sea","Trisopterus minutus",1999.1,1530.005,68,0.579411764705882,39.4
"North Sea","Trisopterus minutus",2000.1,2467.442,89,0.501123595505618,44.6
"North Sea","Trisopterus minutus",2001.1,5844.8,64,0.44375,28.4
"North Sea","Trisopterus minutus",2002.1,2300.777,74,0.489189189189189,36.2
"North Sea","Trisopterus minutus",2003.1,2277.496,90,0.548888888888889,49.4
"North Sea","Trisopterus minutus",2004.1,2442.48,71,0.549295774647887,39
"North Sea","Trisopterus minutus",2005.1,3103.343,97,0.523711340206186,50.8
"North Sea","Trisopterus minutus",2006.1,2229.916,70,0.474285714285714,33.2
"North Sea","Trisopterus minutus",2007.1,4311.796,91,0.567032967032967,51.6
"North Sea","Trisopterus minutus",2008.1,3210.183,98,0.593877551020408,58.2
"North Sea","Trisopterus minutus",2009.1,4049.275,82,0.55609756097561,45.6
"North Sea","Trisopterus minutus",2010.1,6592.223,85,0.60235294117647,51.2
"North Sea","Trisopterus minutus",2011.1,4568.348,67,0.573134328358209,38.4
"North Sea","Trisopterus minutus",2012.1,3950.776,67,0.513432835820895,34.4
"North Sea","Trisopterus minutus",2013.1,6745.632,100,0.598,59.8
"North Sea","Trisopterus minutus",2014.1,5933.825,98,0.577551020408163,56.6
"North Sea","Trisopterus minutus",2015.1,3165.08,89,0.597752808988764,53.2
"North Sea","Trisopterus minutus",2016.1,3788.688,85,0.548235294117647,46.6
"North Sea","Trisopterus minutus",2017.1,2844.362,77,0.54025974025974,41.6
"North Sea","Trisopterus minutus",2018.1,5740.207,84,0.557142857142857,46.8
"North Sea","Trisopterus minutus",2019.1,2301.021,79,0.516455696202532,40.8
"Scottish West Coast","Argentina sphyraena",1985.1,1336.417,22,0.545454545454545,12
"Scottish West Coast","Argentina sphyraena",1986.1,637.166,19,0.547368421052632,10.4
"Scottish West Coast","Argentina sphyraena",1987.1,55.5,4,0.6,2.4
"Scottish West Coast","Argentina sphyraena",1988.1,522.5,21,0.657142857142857,13.8
"Scottish West Coast","Argentina sphyraena",1989.1,368.5,21,0.428571428571429,9
"Scottish West Coast","Argentina sphyraena",1990.1,232.333,16,0.5125,8.2
"Scottish West Coast","Argentina sphyraena",1991.1,154.643,17,0.458823529411765,7.8
"Scottish West Coast","Argentina sphyraena",1992.1,958.733,19,0.568421052631579,10.8
"Scottish West Coast","Argentina sphyraena",1993.1,1290.5,21,0.476190476190476,10
"Scottish West Coast","Argentina sphyraena",1994.1,520.334,18,0.544444444444445,9.8
"Scottish West Coast","Argentina sphyraena",1995.1,540,16,0.5,8
"Scottish West Coast","Argentina sphyraena",1996.1,458.25,23,0.591304347826087,13.6
"Scottish West Coast","Argentina sphyraena",1997.1,903.167,27,0.466666666666667,12.6
"Scottish West Coast","Argentina sphyraena",1998.1,3644.333,22,0.5,11
"Scottish West Coast","Argentina sphyraena",1999.1,934.906,19,0.452631578947368,8.6
"Scottish West Coast","Argentina sphyraena",2000.1,903.4,21,0.533333333333333,11.2
"Scottish West Coast","Argentina sphyraena",2001.1,1088.166,25,0.568,14.2
"Scottish West Coast","Argentina sphyraena",2002.1,1584,22,0.572727272727273,12.6
"Scottish West Coast","Argentina sphyraena",2003.1,952.167,30,0.413333333333333,12.4
"Scottish West Coast","Argentina sphyraena",2004.1,2613.667,22,0.5,11
"Scottish West Coast","Argentina sphyraena",2005.1,859,23,0.521739130434783,12
"Scottish West Coast","Argentina sphyraena",2006.1,424.333,20,0.57,11.4
"Scottish West Coast","Argentina sphyraena",2007.1,857.667,18,0.6,10.8
"Scottish West Coast","Argentina sphyraena",2008.1,1524,24,0.5,12
"Scottish West Coast","Argentina sphyraena",2009.1,673,17,0.435294117647059,7.4
"Scottish West Coast","Argentina sphyraena",2010.1,1237.666,21,0.580952380952381,12.2
"Scottish West Coast","Callionymus lyra",1985.1,54.166,24,0.433333333333333,10.4
"Scottish West Coast","Callionymus lyra",1986.1,76.998,15,0.4,6
"Scottish West Coast","Callionymus lyra",1987.1,25.25,13,0.369230769230769,4.8
"Scottish West Coast","Callionymus lyra",1988.1,28.15,14,0.371428571428571,5.2
"Scottish West Coast","Callionymus lyra",1989.1,35.333,14,0.314285714285714,4.4
"Scottish West Coast","Callionymus lyra",1990.1,18.834,11,0.363636363636364,4
"Scottish West Coast","Callionymus lyra",1991.1,39.286,17,0.376470588235294,6.4
"Scottish West Coast","Callionymus lyra",1992.1,92.399,18,0.466666666666667,8.4
"Scottish West Coast","Callionymus lyra",1993.1,114.75,21,0.447619047619048,9.4
"Scottish West Coast","Callionymus lyra",1994.1,88.834,21,0.40952380952381,8.6
"Scottish West Coast","Callionymus lyra",1995.1,48,7,0.321428571428571,2.25
"Scottish West Coast","Callionymus lyra",1996.1,74.5,17,0.423529411764706,7.2
"Scottish West Coast","Callionymus lyra",1997.1,130.667,26,0.407692307692308,10.6
"Scottish West Coast","Callionymus lyra",1998.1,216.667,28,0.414285714285714,11.6
"Scottish West Coast","Callionymus lyra",1999.1,85.859,22,0.363636363636364,8
"Scottish West Coast","Callionymus lyra",2000.1,104.368,21,0.419047619047619,8.8
"Scottish West Coast","Callionymus lyra",2001.1,93,20,0.38,7.6
"Scottish West Coast","Callionymus lyra",2002.1,133.501,27,0.385185185185185,10.4
"Scottish West Coast","Callionymus lyra",2003.1,85.001,22,0.336363636363636,7.4
"Scottish West Coast","Callionymus lyra",2004.1,132.334,23,0.330434782608696,7.6
"Scottish West Coast","Callionymus lyra",2005.1,55,14,0.285714285714286,4
"Scottish West Coast","Callionymus lyra",2006.1,29.334,15,0.24,3.6
"Scottish West Coast","Callionymus lyra",2007.1,93.734,16,0.375,6
"Scottish West Coast","Callionymus lyra",2008.1,41.668,14,0.314285714285714,4.4
"Scottish West Coast","Callionymus lyra",2009.1,27,8,0.35,2.8
"Scottish West Coast","Callionymus lyra",2010.1,16.334,8,0.375,3
"Scottish West Coast","Chelidonichthys cuculus",1985.1,194.333,17,0.352941176470588,6
"Scottish West Coast","Chelidonichthys cuculus",1986.1,45.333,11,0.4,4.4
"Scottish West Coast","Chelidonichthys cuculus",1987.1,157,20,0.45,9
"Scottish West Coast","Chelidonichthys cuculus",1988.1,89.5,11,0.545454545454545,6
"Scottish West Coast","Chelidonichthys cuculus",1989.1,122,11,0.472727272727273,5.2
"Scottish West Coast","Chelidonichthys cuculus",1990.1,136.167,13,0.4,5.2
"Scottish West Coast","Chelidonichthys cuculus",1991.1,128.286,14,0.5,7
"Scottish West Coast","Chelidonichthys cuculus",1992.1,52,11,0.418181818181818,4.6
"Scottish West Coast","Chelidonichthys cuculus",1993.1,162.75,12,0.483333333333333,5.8
"Scottish West Coast","Chelidonichthys cuculus",1994.1,118.167,11,0.436363636363636,4.8
"Scottish West Coast","Chelidonichthys cuculus",1995.1,80,10,0.5,5
"Scottish West Coast","Chelidonichthys cuculus",1996.1,105,16,0.3625,5.8
"Scottish West Coast","Chelidonichthys cuculus",1997.1,280,18,0.5,9
"Scottish West Coast","Chelidonichthys cuculus",1998.1,394.667,18,0.477777777777778,8.6
"Scottish West Coast","Chelidonichthys cuculus",1999.1,425.572,16,0.45,7.2
"Scottish West Coast","Chelidonichthys cuculus",2000.1,287.668,21,0.495238095238095,10.4
"Scottish West Coast","Chelidonichthys cuculus",2001.1,203.5,22,0.427272727272727,9.4
"Scottish West Coast","Chelidonichthys cuculus",2002.1,545.667,21,0.40952380952381,8.6
"Scottish West Coast","Chelidonichthys cuculus",2003.1,379,23,0.504347826086956,11.6
"Scottish West Coast","Chelidonichthys cuculus",2004.1,405.334,27,0.407407407407407,11
"Scottish West Coast","Chelidonichthys cuculus",2005.1,327,25,0.488,12.2
"Scottish West Coast","Chelidonichthys cuculus",2006.1,258.001,25,0.432,10.8
"Scottish West Coast","Chelidonichthys cuculus",2007.1,206.15,25,0.52,13
"Scottish West Coast","Chelidonichthys cuculus",2008.1,508.334,22,0.736363636363636,16.2
"Scottish West Coast","Chelidonichthys cuculus",2009.1,582.501,23,0.626086956521739,14.4
"Scottish West Coast","Chelidonichthys cuculus",2010.1,404.335,25,0.624,15.6
"Scottish West Coast","Clupea harengus",1985.1,5128.503,29,0.496551724137931,14.4
"Scottish West Coast","Clupea harengus",1986.1,7537.164,28,0.592857142857143,16.6
"Scottish West Coast","Clupea harengus",1987.1,40306,35,0.634285714285714,22.2
"Scottish West Coast","Clupea harengus",1988.1,68540.65,31,0.696774193548387,21.6
"Scottish West Coast","Clupea harengus",1989.1,51672.165,35,0.622857142857143,21.8
"Scottish West Coast","Clupea harengus",1990.1,27761.5,30,0.626666666666667,18.8
"Scottish West Coast","Clupea harengus",1991.1,163968.143,34,0.676470588235294,23
"Scottish West Coast","Clupea harengus",1992.1,25072.066,29,0.648275862068965,18.8
"Scottish West Coast","Clupea harengus",1993.1,41801.25,33,0.654545454545455,21.6
"Scottish West Coast","Clupea harengus",1994.1,32313.001,33,0.715151515151515,23.6
"Scottish West Coast","Clupea harengus",1995.1,35245,25,0.68,17
"Scottish West Coast","Clupea harengus",1996.1,34491,34,0.682352941176471,23.2
"Scottish West Coast","Clupea harengus",1997.1,75290.166,42,0.728571428571429,30.6
"Scottish West Coast","Clupea harengus",1998.1,13425.837,40,0.63,25.2
"Scottish West Coast","Clupea harengus",1999.1,50914.185,42,0.676190476190476,28.4
"Scottish West Coast","Clupea harengus",2000.1,49665.136,40,0.69,27.6
"Scottish West Coast","Clupea harengus",2001.1,34268.001,45,0.706666666666667,31.8
"Scottish West Coast","Clupea harengus",2002.1,130741.002,43,0.683720930232558,29.4
"Scottish West Coast","Clupea harengus",2003.1,61308.332,48,0.645833333333333,31
"Scottish West Coast","Clupea harengus",2004.1,134854,47,0.68936170212766,32.4
"Scottish West Coast","Clupea harengus",2005.1,82979,47,0.680851063829787,32
"Scottish West Coast","Clupea harengus",2006.1,73179.999,44,0.640909090909091,28.2
"Scottish West Coast","Clupea harengus",2007.1,44309.549,37,0.583783783783784,21.6
"Scottish West Coast","Clupea harengus",2008.1,30900.334,32,0.575,18.4
"Scottish West Coast","Clupea harengus",2009.1,61487.001,31,0.561290322580645,17.4
"Scottish West Coast","Clupea harengus",2010.1,55593.169,33,0.654545454545455,21.6
"Scottish West Coast","Eutrigla gurnardus",1985.1,1611.999,31,0.645161290322581,20
"Scottish West Coast","Eutrigla gurnardus",1986.1,587.5,24,0.691666666666667,16.6
"Scottish West Coast","Eutrigla gurnardus",1987.1,1426.5,31,0.716129032258064,22.2
